id,URL,party,timestamp,type,message,link,comments_count,shares_count,reactions_count,like_count,love_count,wow_count,haha_count,sad_count,angry_count
190,https://www.facebook.com/oedp.de/posts/10157197499954568,oedp.de,2019-05-05T09:00:11Z,link,Auch für unsere Flüsse gilt: weniger #Kreuzfahrtschiffe ist mehr #Klimaschutz | #ÖDP wieder ins #Europaparlament - www.wenigeristmehr.jetzt,https://www.oedp-niederbayern.de/aktuelles/pressemitteilungen/nachrichtendetails/news/oedp-kreuzfahrtschiffe-entsorgen-in-der-donau-ille/?fbclid=IwAR3iWM91AY0WeOPdJPpxabd5XEQ2abWuoL2CxdQ1Svpbj9WOYDg71vOpYxs,5,89,223,125,0,12,1,14,71
191,https://www.facebook.com/alternativefuerde/posts/2399648636732128,alternativefuerde,2019-05-05T06:31:56Z,photo,"NA",https://www.facebook.com/Prof.Dr.Joerg.Meuthen/photos/a.554885501326826/1292721364209899/?type=3,291,1144,4553,4249,95,6,171,9,23
192,https://www.facebook.com/FamilienParteiDeutschlands/posts/2232978420130512,FamilienParteiDeutschlands,2019-05-05T14:18:06Z,photo,https://youtu.be/R3tErFvAgag,https://www.facebook.com/FamilienParteiDeutschlands/photos/a.628202820608088/2232978083463879/?type=3,1,21,9,8,1,0,0,0,0
193,https://www.facebook.com/B90DieGruenen/posts/10158283017573219,B90DieGruenen,2019-05-05T07:00:01Z,video,"Hebammen leisten jeden Tag Großartiges für die Kleinsten unserer Gesellschaft: unsere Kinder. Wir müssen endlich bessere Arbeitsbedingungen für Hebammen schaffen. Sie verdienen mehr Anerkennung, müssen besser bezahlt werden und brauchen mehr Zeit für die Betreuung der Mütter und Kinder. Nur dann können sie ihre wichtige Arbeit so leisten, dass sie auch ihren eigenen Ansprüchen genügen können!  Wir haben zum internationalen Hebammentag Martina Schulze bei ihrer Arbeit begleitet. Teilt das Video, wenn ihr auch findet: Hebammen brauchen unsere Unterstützung!",https://www.facebook.com/B90DieGruenen/videos/736809770108006/,17,57,161,146,13,1,0,0,1
194,https://www.facebook.com/FDP/posts/10157229094207250,FDP,2019-05-05T09:25:00Z,photo,"Nur eine starke Wirtschaft sichert Arbeitsplätze und schafft Wohlstand. 💪  In einer Welt voller Veränderungen werden wir auch in Zukunft nur dann erfolgreich sein, wenn Europa 🇪🇺 besonders innovativ, kreativ und schnell ist. Wir wollen genau deswegen die Forschung und Entwicklung fördern und auch die Rahmenbedingungen für #StartUps und junge Unternehmen deutlich verbessern. #Gründer 👍  Digitaler #Binnenmarkt, europäische #Energiepolitik und Zukunftsinvestitionen: Europa muss die Grundlagen seines Wohlstands sichern und neue Chancen schaffen. Für den EU-Binnenmarkt brauchen wir faire #Wettbewerbsregeln – ebenso wie faire Chancen für den #Mittelstand. Denn kleine und mittlere Unternehmen sind das Rückgrat der europäischen #Wirtschaft und Motor für Wachstum und Innovation. 👍  #ChancenNutzen 🚀  #EP2019",https://www.facebook.com/FDP/photos/a.82276712249/10157229093197250/?type=3,61,50,413,380,12,1,18,0,2
195,https://www.facebook.com/FamilienParteiDeutschlands/posts/2234819896613031,FamilienParteiDeutschlands,2019-05-06T18:19:57Z,photo,Wähle Familie!,https://www.facebook.com/deutscherfamilienverband/photos/a.293112624080631/2271780096213864/?type=3,0,2,4,4,0,0,0,0,0
196,https://www.facebook.com/oedp.de/posts/10157199738804568,oedp.de,2019-05-06T05:07:00Z,photo,Schon gewusst??? Die #ÖDP forderte schon bei der EU-Wahl im Jahr 2014 die Abschaffung der #Zeitumstellung. Bei der #Europawahl am 26. Mai ÖDP wählen - Wahl ohne 5-%-Hürde: Jede Stimme zählt!,https://www.facebook.com/oedp.de/photos/a.393610334567/10157199738804568/?type=3,8,17,92,92,0,0,0,0,0
197,https://www.facebook.com/CSU/posts/2412445648800350,CSU,2019-05-06T11:04:28Z,video,Pressekonferenz nach der Sitzung des Parteivorstands: Die CSU ist die Partei der Bundeswehr.,https://www.facebook.com/CSU/videos/2412445648800350/,98,23,198,136,11,6,27,1,17
198,https://www.facebook.com/alternativefuerde/posts/2401345086562483,alternativefuerde,2019-05-06T09:15:00Z,photo,"++ Tätlicher Angriff auf AfD Bremen-Kandidatin! ++  Am Wochenende kam es zu einem folgenschweren Angriff auf die AfD Kandidatin für die Bremer Bürgerschaftswahl, Natascha Runge (28).   In einer beispiellos feigen Aktion wurde sie beim Plakatieren von zwei Männern mit südlichem Aussehen attackiert. Es setzte heftige Tritte in den Bauch. Nur dem couragierten Einsatz des Kandidaten Sven Schellenberg und eines weiteren Parteimitgliedes ist es zu verdanken, dass die Täter von ihr abließen und die Polizei eingreifen konnte. Es wurde ein Strafantrag gestellt.   Natascha Runge, Mutter von zwei Kindern, musste sich einer ärztlichen Behandlung unterziehen, die neben einer Bauchdeckenprellung, Schäden durch den tätlichen Angriff sowie mehrere ausgeprägte Schmerzzustände im Hals-, Nacken- und Lendenbereich feststellte. Die junge Frau erholt sich derzeit noch von diesem unsäglichen Angriff. Es ist nicht das erste Mal, dass sich in Bremen der politische Gegner vergisst: Erst im Januar wurde der Landesvorsitzende und Spitzenkandidat Frank Magnitz brutal angegriffen. Das Foto seiner schweren Kopfverletzungen ging durchs Internet.   Neben körperlichen Angriffen stellen vor allem Sachbeschädigungen an unseren Plakaten oder Wohnhäusern ein zunehmend großes Problem dar. Das ist auf Landesebene ebenso, wie auf Bundesebene. Eine gemeinsame Verurteilung von Vertretern anderer Parteien gegen diese zielgerichtete politisch motivierte Gewalt ist längst überfällig. Ihr Schweigen zerstört die Meinungsfreiheit, den streitbaren Diskurs unserer Demokratie und das Vertrauen all jener, die sich für den Pluralismus im Parteienspektrum stark machen.  Wir wünschen Natascha Runge gute Besserung!  Am 26. Mai AfD wählen!  https://www.facebook.com/afd.bremen/photos/a.169613486531811/1228977807262035/?type=3&__tn__=-Rhttps%3A%2F%2Fwww.faz.net%2Faktuell%2Fgesellschaft%2Fkriminalitaet%2Fbremer-afd-politikerin-runge-beim-plakatieren-attackiert-16171147.html",https://www.facebook.com/alternativefuerde/photos/a.542889462408064/2401344216562570/?type=3,1947,4037,8411,1319,11,76,33,1024,5948
199,https://www.facebook.com/CSU/posts/10157128755090688,CSU,2019-05-06T08:23:26Z,video,Pressestatement von Bayerns Ministerpräsident und CSU-Chef Markus Söder und dem Spitzenkandidaten zur Europawahl Manfred Weber vor der Parteivorstandssitzung,https://www.facebook.com/CSU/videos/442094876357487/,45,51,163,74,1,2,52,0,34
200,https://www.facebook.com/FDP/posts/10157234690232250,FDP,2019-05-06T16:05:06Z,video,Die erste Folge der #Neuauflage von Fricke&Solms 💪🚀,https://www.facebook.com/SolmsFDP/videos/1136802489835457/,5,10,143,131,5,0,7,0,0
201,https://www.facebook.com/DiePARTEI/posts/2178721415497208,DiePARTEI,2019-05-06T14:44:34Z,photo,"NA",https://www.facebook.com/MartinSonnebornEU/photos/a.665725823489212/2305541409507637/?type=3,43,4,297,245,24,0,27,0,1
202,https://www.facebook.com/FDP/posts/10157234748582250,FDP,2019-05-06T16:40:25Z,video,"Wie wir Europa 🇪🇺 für Gründer, Start-Ups und Unternehmen besser machen wollen, erklärt Euch Alexander Graf Lambsdorff im Video 📺 zur Themenwoche.💪 Und am Donnerstag im Video-Chat 👍 #ChancenNutzen 🚀",https://www.facebook.com/FDP/videos/853173451735371/,115,28,251,179,9,3,25,2,33
203,https://www.facebook.com/FDP/posts/10157234212322250,FDP,2019-05-06T11:44:16Z,photo,"99% der Unternehmen in Europa 🇪🇺 sind kleine und mittlere Unternehmen #KMU. Diese stellen über 60% der Arbeitsplätze.💪  Für diese wollen wir 1️⃣ Bürokratie abbauen 2️⃣ einen KMU-Test für neue europäische Gesetze 3️⃣ Ausbau des „Think Small First“-Prinzips 4️⃣ bis 2020 mindestens 500 Mrd. € zusätzlicher Investitionszusagen der Europäischen Investitionsbank (EIB) 👍  Das stärkt den Mittelstand, sichert Arbeitsplätze und Wohlstand.  #ChancenNutzen 🚀 #EP2019 #Europawahl2019",https://www.facebook.com/FDP/photos/a.82276712249/10157234185137250/?type=3,41,75,672,640,20,5,4,0,3
204,https://www.facebook.com/Piratenpartei/posts/10157307747097783,Piratenpartei,2019-05-06T18:53:01Z,photo,"Die Juristen Prof. Dr. Heußner und Prof. Dr. Pautsch halten das in Deutschland geltende Mindestwahlalter von 18 Jahren zur Europawahl für verfassungswidrig. In Österreich dürfen bereits 16-Jährige wählen.  Je mehr Jugendliche sich wehren, desto größer wird der Druck auf die Verweigerer einer Absenkung des Wahlalters in Union und FDP!  Unter dem Motto #aufstandderjugend ruft die Piratenpartei Unter-18-Jährige auf, gegen den Wahlrechtsausschluss vorzugehen.  Wie funktioniert das?  1. Zwischen dem 6. und 10. Mai muss Einspruch gegen das unvollständige Wählerverzeichnis eingelegt werden. Informationen und ein Musterschreiben findest Du in unserem Wiki unter ""Aufstandderjugend"": https://wiki.piratenpartei.de/Aufstandderjugend  2. Gegen die Zurückweisung des Einspruchs binnen zwei Tagen Einspruch einlegen.  3. Bis zwei Monate nach der Europawahl musst Du Einspruch beim Bundestag gegen die Wahl einlegen. (Muster folgt)  4. Gegen die Zurückweisung Deines Einspruchs musst Du dann Beschwerde beim Bundesverfassungsgericht einlegen. (Muster folgt)  Vergiss nicht, deine Teilnahme z.B. über die sozialen Medien unter #aufstandderjugend bekanntzugeben. Wir wollen Druck machen!",https://www.facebook.com/PiratenparteiDeutschland/photos/a.151166022782/10157307745402783/?type=3,25,105,147,137,4,1,4,0,1
205,https://www.facebook.com/DiePARTEI/posts/2178835198819163,DiePARTEI,2019-05-06T16:15:54Z,photo,"NA",https://www.facebook.com/nicosemsrott/photos/a.10151232179512836/10157133530167836/?type=3,21,29,815,741,41,1,32,0,0
206,https://www.facebook.com/CDU/posts/10156345982455415,CDU,2019-05-06T16:21:55Z,video,"Die CDU will die #Klimaschutzziele erreichen.  Brauchen dazu ein Maßnahmenbündel aus Emissionsrechtehandel, Technologieförderung, steuerlichen Anreizen (z.B. bei Gebäudesanierung) und #Innovationen. Klüger als nur Steuer zu erhöhen.  Mehr im Video mit Annegret Kramp-Karrenbauer",https://www.facebook.com/CDU/videos/543548742717919/,210,29,275,177,12,3,59,3,21
207,https://www.facebook.com/DiePARTEI/posts/2179100925459257,DiePARTEI,2019-05-06T20:07:49Z,photo,"Unsere Kandidierenden für das Europäische Parlament stellen sich vor. Heute: Celina Senking, 23, Listenplatz 143, das Beste kommt zum Schluss!  Jung, schön, intelligent: also all das, was dem Europaparlament noch fehlt. Da sie Geschichte studiert, ist Celina auch die richtige Wahl, wenn es darum geht, den alten Rassisten Fakten nahezubringen. Generell steht sie dafür ein, Konflikte nur noch mit Rap-Battles zu lösen und ein Punktesystem für diskriminierende Aussagen einzuführen (""3 Strikes? OK Junge, da ist die Tür!"") Des Weiteren möchte sie europaweit eine Rollstuhlpflicht einführen. Mal sehen wie lange es dauert bis das Problem der Barrierefreiheit gelöst ist! Und um endlich die Flüchtlingskrise zu lösen, schlägt sie eine Nazi-Steuer vor. Je mehr Nazis in einem Land, desto mehr muss gezahlt werden. Und von dem Geld, was da zusammen kommt, kaufen wir den Flüchtlingen endlich neue I-Phones!! Kann man ja kaum hingucken, wenn die da mit dem alten I-Phone 5 durch die Gegend laufen!  Also wählt diesen blonden Engel und sie wird es richten!",https://www.facebook.com/DiePARTEI/photos/a.121303877905649/2179093928793290/?type=3,86,73,2231,1875,142,3,210,1,0
208,https://www.facebook.com/linkspartei/posts/10155849791305683,linkspartei,2019-05-06T12:24:52Z,video,"Der Pflegenotstand ist immer noch gravierend. Durch chronische Überlastung der Pflegekräfte gibt es in Krankenhäusern Krankheiten, die normalerweise nicht auftreten würden. Um das zu ändern, muss der Pflegemarkt reguliert werden. Erheblich bessere Arbeitsbedingungen mit mehr Personal und höheren Löhnen werden gebraucht. Bernd Riexinger stellte heute unseren Plan für gute Gesundheit und gute Pflege in Europa vor.",https://www.facebook.com/linkspartei/videos/599400417228918/,37,43,200,182,9,0,5,1,3
209,https://www.facebook.com/DiePARTEI/posts/2178888168813866,DiePARTEI,2019-05-06T17:01:50Z,photo,Letzte Woche haben wir um weitere Slogans fürs Großplakat gebeten. Wir haben unsere 10 Favoriten mal umgesetzt. Danke! Die anderen 5 gibt es drüben bei Nico Semsrott...  P.S. Habt ihr die Europa-Show von SONNEBORN SEMSROTT schon auf Youtube gesehen?,https://www.facebook.com/DiePARTEI/photos/a.261530783882957/2178887965480553/?type=3,19,51,529,472,26,0,31,0,0
210,https://www.facebook.com/CSU/posts/10157128867665688,CSU,2019-05-06T09:57:12Z,photo,In Deutschland gilt das Grundgesetz und nicht die Scharia. Bigamie und Polygamie sind in Deutschland verboten.,https://www.facebook.com/CSU/photos/a.311521140687/10157128867430688/?type=3,642,863,4548,4220,81,18,213,2,14
211,https://www.facebook.com/oedp.de/posts/10157200710304568,oedp.de,2019-05-06T16:01:02Z,link,"Sehr geehrter Herr Kühnert, kann es sein, dass Sie eine der wichtigsten Fragen unserer Zeit nicht besonders interessiert? (...)",https://www.oedp.de/aktuelles/montagsgedanken/newsdetails/news/sehr-geehrter-herr-kuehnert/,13,10,47,47,0,0,0,0,0
212,https://www.facebook.com/Piratenpartei/posts/10157306563142783,Piratenpartei,2019-05-06T09:20:55Z,video,"Dr. Patrick Breyer über das sogenannte Darknet Gesetz und die Kriminalisierung und Gefährdung von wichtigen Internetdiensten, auf die Menschenrechtsorganisationen, Whistleblower, Journalisten und auch Bürger jeden Tag angewiesen sind. https://www.youtube.com/watch?v=kDFdQoSvvAQ",https://www.youtube.com/watch?v=kDFdQoSvvAQ,0,21,18,18,0,0,0,0,0
213,https://www.facebook.com/linkspartei/posts/10155849914415683,linkspartei,2019-05-06T18:00:00Z,video,Die Gesundheitsversorgung in Europa ist in der Krise. Immer mehr Krankenhäuser werden von Konzernen oder Hedge Fonds aufgekauft. Gesundheit und Pflege versprechen sichere Renditen für anlagesuchendes Kapital. Wir aber sagen: Menschen vor Profite. Öffentlich vor Privat. Bedarf vor Wettbewerb.,https://www.facebook.com/linkspartei/videos/991176917753326/,19,346,489,447,14,3,0,6,19
214,https://www.facebook.com/alternativefuerde/posts/2396640110366314,alternativefuerde,2019-05-06T12:47:33Z,video,"+++ Kandidaten-Check zur EU-Wahl: Dr. Sylvia Limmer (Listenplatz 9) +++  Weiter geht es in unserem Kandidatencheck für das Europaparlament. Im Interview mit Hans-Hermann Gockel steht heute Sylvia Limmer Rede und Antwort.   Dr. Sylvia Limmer aus Bayreuth ist 53 Jahre alt, verheiratet, hat zwei Kinder und ist eine gestandene Frau. Nach dem Abschluss eines Promotionsstudiums war sie in einem Biotech-Start-Up tätig, das auf die Entwicklung von Verfahren und Medikamenten zur gezielten Hemmung bestimmter Gene spezialisiert war. Im Unternehmen war sie u.a. zuständig für den Aufbau und die Leitung der Abteilung Zellbiologie und mitverantwortlich für Kooperationen mit Industrie und Universitäten. Aus dieser Zeit resultieren Beteiligungen an internationalen Patenten.  Nach einer mehrjährigen Kindererziehungspause hat sich Sylvia Limmer mit einem eigenen Unternehmen selbständig gemacht und im Alter von 40 Jahren mit den Studium der Veterinärmedizin begonnen, das sie erfolgreich mit Staatsexamen und Approbation abgeschlossen hat. Sie ist Mitglied der AfD seit 2016, stellvertretender Vorstand des AfD-Kreisverbandes Bayreuth, Schriftführer im Landesfachausschuss 'Landschaftspolitik, Natur- und Umweltschutz, Verbraucherschutz und Tierschutz‘ sowie Mitglied im Bundesfachausschuss dazu.  Sie prangert an, wie Deutschland unter dem Euro ausgenommen wird, wie wir für die Schulden anderer Länder gerade stehen müssen. Auch der dauernde Rechtsbruch stößt Frau Limmer immer wieder auf. Mit ihr zieht eine Frau ins Europaparlament ein, die raus aus dem Euro möchte, jedoch den Dexit ablehnt. Als Naturwissenschaftlerin hat sie auch jede Menge Wissen statt Ideologie zur Klimapolitik beizutragen.  Zum Video bei YouTube: ➡ https://www.youtube.com/watch?v=IbeBOeE43jQ  Abonnieren Sie unseren YouTube-Kanal AfD Kompakt TV: ➡ https://www.youtube.com/channel/UCq2rogaxLtQFrYG3X3KYNww  Hier finden Sie alle Infos zur Europawahl und unseren Kandidaten: ➡ https://www.afd.de/europawahl ➡ https://www.afd.de/europawahl-kandidaten  Profilbilder und Header: ➡ https://www.afd.de/werbematerial",https://www.facebook.com/alternativefuerde/videos/498578557347298/,166,879,1988,1890,68,13,5,3,9
215,https://www.facebook.com/B90DieGruenen/posts/10158291948458219,B90DieGruenen,2019-05-06T15:40:53Z,photo,"Du wählst GRÜN bei der #Europawahl am 26. Mai für ein ökologisches, demokratisches und soziales #Europa? Dann mach's wie Michael Kellner und zeig es deinen Freund*innen mit einem entsprechenden Profilbild!",https://www.facebook.com/B90DieGruenen/photos/a.103764373218/10158291941228219/?type=3,212,52,640,512,51,2,65,1,9
216,https://www.facebook.com/B90DieGruenen/posts/10158291776908219,B90DieGruenen,2019-05-06T14:27:33Z,photo,"Eine Million Tierarten sind vom Aussterben bedroht, berichtet der Weltbiodiversitäsrat. Wir brauchen dringend ein neues, gesundes Verhältnis zu Umwelt und Natur. Das fängt mit einer EU-Agrarwende und starkem europäischen Klimaschutz an. Und mit Deiner Stimme am 26. Mai!",https://www.facebook.com/B90DieGruenen/photos/a.103764373218/10158291776453219/?type=3,86,453,932,821,67,1,5,35,3
217,https://www.facebook.com/FDP/posts/10157233660647250,FDP,2019-05-06T07:12:47Z,photo,#NetzDG: Wir sind klar gegen ein #Netzwerkdurchsetzungsgesetz auf europäischer Ebene sowie gegen #UploadFilter. 👍 Beides führt zur Einschränkung der Meinungsfreiheit und der Vielfalt im freien Netz. Unternehmen können nicht die Aufgabe von Gerichten übernehmen und Inhalte zensieren. Das NetzDG machte aber soziale Netzwerke zu privaten #Zensurbehörden. 👎 Wir verteidigen die Meinungsfreiheit und lehnen das NetzDG in Deutschland und auf europäischer Ebene ab. 💪 #ChancenNutzen 🚀 #EP2019 #Europawahl2019 #SaveTheInternet #SaveYourInternet,https://www.facebook.com/FDP/photos/a.82276712249/10157233639037250/?type=3,12,31,237,221,12,2,0,0,2
218,https://www.facebook.com/tierschutzpartei/posts/2309565872399257,tierschutzpartei,2019-05-06T09:59:00Z,photo,"Aus unserem Europawahlprogramm, Kapitel 8: Wirtschaftspolitik:  Eine Finanztransaktionssteuer ist unabdingbar, um die wachsende Schere zwischen Arm und Reich zu schließen und kommende Finanzmarktkrisen zu verhindern.  Die EU muss auch an dieser Stelle dem Raubtier-Kapitalismus abschwören und dementsprechend zu einer Politik für alle Menschen anstatt für wenige Reiche übergehen.  Das ganze Programm findet ihr hier: https://www.tierschutzpartei.de/europawahlprogramm-2019/",https://www.facebook.com/Tierschutzpartei/photos/a.125553314133868/2309557105733467/?type=3,3,30,121,120,0,0,1,0,0
219,https://www.facebook.com/FamilienParteiDeutschlands/posts/2234663469962007,FamilienParteiDeutschlands,2019-05-06T16:01:42Z,status,"NA","NA",0,1,6,6,0,0,0,0,0
220,https://www.facebook.com/alternativefuerde/posts/2396327430397582,alternativefuerde,2019-05-06T05:25:00Z,video,"++ EU-Wahl am 26. Mai: Bargeld erhalten, Enteignungspolitik beenden! ++  Für das Euro-Experiment haftet Deutschland mit über 1.000 Milliarden Euro - eine schier unfassbare Summe. Soweit kam es nur, weil die EU sich einen laxen, geldpolitischen Umgang zu eigen gemacht hat, der seit Jahren die eigenen Regeln bricht. Sie ist längst zur Schuldenunion zu Lasten Deutschlands geworden.   Mit verheerenden Folgen für die Bürger: Altersarmut, explodierende Mieten und Kaufkraftverluste führen zu einer desolaten Lage, die viel zu viele bereits in der Geldbörse spüren und die sie im Alter in die Armut treibt. Nun streckt Brüssel auch noch gierig die Hände nach unserem Bargeld aus. Man möchte es am liebsten sofort abschaffen, um die Bankenunion und nicht zuletzt den gläsernen Bürger zu verwirklichen. Damit einher geht die Enteignung von Vermögen durch Null-Zinspolitik.  Dagegen wehren wir uns als AfD entschieden! Bargeld ist Freiheit. Die EU muss endlich ihren Euro-Himmelfahrtskommando-Kurs beenden und auf die Vernunftsebene zurückfinden. Schenken Sie uns Ihre Stimme am 26. Mai. Wir bringen frischen, blauen Wind nach Brüssel!   Zum Video bei YouTube: ➡ https://www.youtube.com/watch?v=e26TWFoqd5M  Abonnieren Sie unseren YouTube-Kanal AfD Kompakt TV: ➡ https://www.youtube.com/channel/UCq2rogaxLtQFrYG3X3KYNww/about?sub_confirmation=1  Hier finden Sie alle Infos zur Europawahl und unseren Kandidaten: ➡ https://www.afd.de/europawahl ➡ https://www.afd.de/europawahl-kandidaten  Profilbilder und Header: ➡ https://www.afd.de/werbematerial ➡ https://www.afd.de/wp-content/uploads/sites/111/2019/04/Flyer_EU_Euro_8-Seit_WmD.pdf",https://www.facebook.com/alternativefuerde/videos/353053655319070/,185,1979,2268,2040,17,6,16,44,145
221,https://www.facebook.com/B90DieGruenen/posts/10158294494328219,B90DieGruenen,2019-05-07T16:00:01Z,video,Eine Million Arten sind vom Aussterben bedroht. Es ist Zeit zu handeln!,https://www.facebook.com/B90DieGruenen/videos/396387067616283/,34,181,333,252,7,2,0,59,13
222,https://www.facebook.com/B90DieGruenen/posts/10158292508883219,B90DieGruenen,2019-05-07T06:00:08Z,video,"Am Donnerstag geht's zur Demo. Am 26. Mai zur Wahl. Europa braucht uns, Schwestern!",https://www.facebook.com/B90DieGruenen/videos/424499721685135/,45,37,203,162,21,0,17,0,3
223,https://www.facebook.com/SPD/posts/10156386401377749,SPD,2019-05-07T20:03:18Z,photo,"Unser sozialdemokratischer Spitzenkandidat Frans Timmermans hat in der Wahlarena in der ARD ganz klar gegen den konservativen Gegenkandidaten Manfred Weber gepunktet.  Timmermans steht für mehr Klimaschutz, mehr Gleichberechtigung, gerechtere Steuern, mehr Transparenz und für mehr Haltung gegen Rechtsextreme. Die Europawahl ist eine Schicksalswahl. Es geht um die Frage, wie wir leben wollen. Deshalb: geht am 26. Mai wählen und entscheidet euch für ein freies und soziales Europa. #EuropaIstDieAntwort",https://www.facebook.com/SPD/photos/a.73469452748/10156386401377749/?type=3,186,359,1185,1035,61,4,80,0,5
224,https://www.facebook.com/tierschutzpartei/posts/2317725778249933,tierschutzpartei,2019-05-07T10:10:00Z,photo,"Neuer Bericht des Weltbiodiversitätsrats zeigt: Etwa eine Million von acht Millionen Tier- und Pflanzenarten sind vom Aussterben bedroht! Dieses gigantische Artensterben ist vergleichbar mit dem Tod der Dinosaurier vor rund 65 Millionen Jahren. Besonders gefährdet sind neben Insekten auch Amphibien, Korallen und viele Pflanzenarten.  Die Politik muss dringend handeln: Lebensräume bewahren, Überfischung der Meere stoppen, Bio-Landwirtschaft fördern. Dafür setzen wir uns ein.  https://www.sueddeutsche.de/wissen/artensterben-ipbes-bericht-1.4434207",https://www.facebook.com/Tierschutzpartei/photos/a.125553314133868/2317709008251610/?type=3,4,54,99,53,2,0,0,30,14
225,https://www.facebook.com/oedp.de/posts/10157202631609568,oedp.de,2019-05-07T12:50:23Z,photo,"Spitzenkandidatin Manuela Ripa (ÖDP) beim Europatalk des @NABU. Mit anderen Kandidaten diskutiert sie über die Zukunft unsere Landwirtschaft: ""Wir müssen die #Agrarpolitik grundlegend ändern. Bauern müssen für Umweltleistungen honoriert werden""",https://www.facebook.com/oedp.de/photos/a.393610334567/10157202631609568/?type=3,1,5,29,29,0,0,0,0,0
226,https://www.facebook.com/CSU/posts/10157132407115688,CSU,2019-05-07T22:09:35Z,photo,Starker Auftritt unseres Spitzenkandidaten zur Europawahl Manfred Weber in der #Wahlarena im Das Erste,https://www.facebook.com/manfred.weber/photos/a.607854129252955/2290694277635590/?type=3,113,9,445,254,4,3,127,2,55
227,https://www.facebook.com/oedp.de/posts/10157203049749568,oedp.de,2019-05-07T16:57:19Z,link,"NA",https://www.oedp-shop.de/infostand/165/einwurfkarte-prof.-dr.-klaus-buchner?c=75,1,2,16,16,0,0,0,0,0
228,https://www.facebook.com/FDP/posts/10157235004207250,FDP,2019-05-07T07:03:07Z,photo,"Am Anfang war Silicon Valley auch nur ein Tal. 😉 Wir wollen ein unabhängiges Inkubator-Programm etablieren, das europaweit in großer Zahl Unternehmensgründungen anregt, coacht und zur Finanzierung über privates Wagniskapital bringt. 💪 Um #Gründer zu unterstützen, wollen wir 1️⃣ eine europäische Venture-Capital-Verordnung, die beste Bedingungen für #Wagniskapital schafft 2️⃣ eine Vereinheitlichung der Regeln zum #Crowdfunding 3️⃣ einen „Zukunftsfonds Europa“ 4️⃣ Synergien zum „InvestEU“-Programm nutzen.👍 Wir wollen die Rahmenbedingungen für Start-ups verbessern, damit wieder mehr #Unicorn|s 🦄 aus Europa  kommen. #ChancenNutzen 🚀",https://www.facebook.com/FDP/photos/a.82276712249/10157234962907250/?type=3,21,16,212,190,14,1,5,0,2
229,https://www.facebook.com/oedp.de/posts/10157203229819568,oedp.de,2019-05-07T17:58:40Z,video,Unser TV-Werbespot zur Europawahl 2019,https://www.facebook.com/oedp.de/videos/334842107176567/,23,79,172,153,5,0,6,1,7
230,https://www.facebook.com/oedp.de/posts/10157203147079568,oedp.de,2019-05-07T17:18:43Z,link,Der ehemalige Bundesumweltminister Klaus Töpfer ist ganz unserer Meinung: Der gegenwärtige #Konsum ist unverantwortlich! Wird er diesmal #ÖDP wählen?,https://www.deutschlandfunk.de/ex-umweltminister-toepfer-menschlicher-konsum-als.694.de.html?dram%3Aarticle_id=448077,12,26,141,131,2,5,3,0,0
231,https://www.facebook.com/oedp.de/posts/10157202370424568,oedp.de,2019-05-07T09:59:00Z,photo,"Während andere auf #Nationalismus als Lösung setzen: wir bekennen uns zur europäischen Integration als Basis für einen anhaltenden europäischen Frieden. Einen Neo-Nationalismus lehnen wir ab. Der beste Rahmen für eine gute Entwicklung eines jeden Menschen ist seine selbst gewählte Heimat. Wir stehen für ein „#Europa der Regionen“ als stabile Grundlage für eine moderne, offene Gesellschaft, in der das strikte Einhalten geltender Regeln eingefordert und durchgesetzt wird.   Bei der #Europawahl2019: #ÖDP wählen - Wahl ohne 5-%-Hürde!  www.wenigeristmehr.jetzt",https://www.facebook.com/oedp.de/photos/a.393610334567/10157202370424568/?type=3,9,32,102,96,4,2,0,0,0
232,https://www.facebook.com/CDU/posts/10156346068315415,CDU,2019-05-07T08:54:14Z,video,"Unser Europa, unser großes Projekt des Friedens, der Freiheit und des wirtschaftlichen Erfolgs wurde von Konrad Adenauer, Helmut Kohl und Angela Merkel maßgeblich mitgestaltet. Heute kommt es wieder auf uns an. Wir wollen ein Europa, das unsere Werte und unsere europäische Lebensart erfolgreich verteidigt. #26MaiCDU",https://www.facebook.com/CDU/videos/424989621615598/,168,51,228,152,8,0,44,2,22
